L,scale,ratio_mean,ratio_std_new,ratio_max_new,ratio_argmax_flat,n,file,L_old,ratio_std_old,ratio_max_old
29.65284356819691,0.03368625442811621,0.9988932329554103,0.1819557000410247,1.9065450140933367,3562,15739,000093.npy,42.88508579387253,0.1550751396206978,2.142015913092808
25.012588292826173,0.03999470709196061,1.0003711423833859,0.19858792454777047,2.089083805936809,1026,15679,000094.npy,37.576816402099006,0.1663280966290393,2.975175797017765
32.16320949799167,0.03110080947491657,1.0003018506988661,0.1762723905163416,1.9504129537864259,3506,15626,000095.npy,44.51862150689884,0.15291774735496,2.4055118858491293
15.907388209765887,0.062319974746602294,0.9913480315170092,0.23958899779255508,3.20216637607644,15353,16103,000096.npy,15.90114622679477,0.3209499454626223,12.355398691947515
31.805766387601278,0.03147320183346369,1.0010293049849703,0.1764854326494271,2.2235643987698444,15339,15973,000097.npy,38.69112209657675,0.1699300065886669,3.3587530034057465
32.965683450753176,0.03033910104947667,1.0001492013774613,0.1728797227729173,2.099963188753418,3281,16057,000098.npy,40.46470747568121,0.1645030362275171,2.8248750403453045
31.182284470204312,0.03200037800404812,0.9978448900762974,0.17708348720829192,1.9574023905470415,7430,16006,000099.npy,38.14915613204356,0.1699516653710444,3.3499025545926093
29.51621698882562,0.033958376137840196,1.0023227986726493,0.18280369235079028,2.5109878210920105,14470,14960,000100.npy,42.71773797898199,0.1679771056081975,6.357044197087908
46.94579628227872,0.021298958011733867,0.9998965438436663,0.1456152668439699,1.75599894959368,4237,16344,000101.npy,100.36391214282744,0.100055508822347,1.7071086132647575
31.55737648498798,0.03172264582463876,1.0010834773880573,0.17732609698638496,1.9189340968963382,1523,16332,000102.npy,69.46998445602918,0.1202868699924284,1.855038805268014
36.160529003480676,0.027667325339749034,1.0004651203967307,0.16568787997707946,1.7375667249263653,15745,16323,000103.npy,77.99447462559083,0.1134693964623864,1.9187024972367144
24.726210118714473,0.04032797662018464,0.9971580235732901,0.19845511493228346,2.1954484006863915,12784,16337,000104.npy,47.72800660492749,0.1521047206537101,4.248051170707486
45.29094199582502,0.02206035009419726,0.9991340365238812,0.14794069669476576,1.7150626397695727,14058,14291,000105.npy,103.196579658651,0.0987780353147338,1.6168843886760256
33.26241401338835,0.030046006905763964,0.9994027211486465,0.17104179678639603,1.7682726491466476,2563,13344,000106.npy,78.12389523513401,0.1130999197861335,1.5897307599112784
36.75231548199595,0.027176573399945145,0.9988019993144033,0.16467774058505108,1.9033004546296732,905,13775,000107.npy,86.33174755177969,0.1082323226667685,1.6234210940027347
9.220099638332776,0.106208386458209,0.9792519055712405,0.289635763871846,2.700604370647974,975,15821,000108.npy,6.099231805924548,0.5950329660399727,9.387476919148874
13.974306389481885,0.07031975518237571,0.9826698041518749,0.24844566584485517,2.6348461772523715,181,15009,000109.npy,10.451041430224288,0.4087185732175994,14.439543919693742
14.185829142350132,0.069438758668445,0.9850463663274448,0.2475011768269823,2.8478595946595444,1755,14016,000110.npy,10.753192355884268,0.3790464178513651,9.077204747406636
12.905680698537086,0.07625157300335399,0.9840784539424771,0.2604185804236541,2.561633330015122,9495,13865,000111.npy,10.579926388776713,0.3776290794883434,7.915966718931812
26.088845016386184,0.03807049284830078,0.9932151876167578,0.19000775356785332,2.37924315156976,15888,16216,000112.npy,30.241608276102305,0.2086788574712388,6.628670683346306
31.047717002246923,0.032217027014789415,1.0002651374089258,0.17884460453646392,1.781009915917802,13434,16382,000113.npy,63.19844729928712,0.1271869713473434,2.4952937292170057
25.122774071953177,0.039839075898865955,1.0008681030426043,0.19875038253645777,1.960298718459455,10080,16382,000114.npy,52.99936144306261,0.1387575534807491,2.257098285102035
46.721099563738,0.021397846161697587,0.999730900970222,0.14545443793002885,2.0362249381067126,15247,16384,000115.npy,87.17256033270715,0.1163658339979969,6.650037154877452
38.68705157656875,0.02584811456657471,0.9999873413941337,0.16028804546960543,2.1688988237415563,1679,16383,000116.npy,49.90102144943021,0.1542086323047631,3.6322560141649496
31.613890619046334,0.03155158246794625,0.9974682769994728,0.1768098039096867,1.9756747196459692,888,16380,000117.npy,48.00555651765384,0.14981955355387,3.84494593764004
35.16727601949904,0.028365508674692053,0.9975376729963898,0.16744333596766112,1.8596394650771688,2295,16382,000118.npy,52.92825749389502,0.1419799619083392,3.04152318608149
29.72319130427839,0.03368043226316264,1.0010899313687731,0.1837949687646086,2.4569819124712673,14075,16382,000119.npy,49.32267747395092,0.1469092193187311,3.006261046832765
36.72802678520748,0.027140664151090736,0.9968230399095811,0.16056052250079483,2.2892417735019572,1321,15801,000120.npy,50.10687340524335,0.1672055031086204,6.5406003832249535
34.37939949164863,0.029234357418246513,1.0050596525635385,0.1668243947921628,1.9447517990579617,9048,9403,000121.npy,48.74464836926668,0.1618684267274507,3.785889762182679
22.175060971757762,0.045450202566710285,1.0078610130955417,0.21044442651022854,2.1063324311805203,7642,9874,000122.npy,36.885575308279584,0.1819463836107272,3.718033032980248
24.024374692663017,0.04185117216585856,1.0054482414397352,0.20079551651488745,2.038919419775635,8137,9895,000123.npy,35.48998161616116,0.1886026596047794,4.471260647931835
22.52939442260692,0.04408656547861523,0.9932436224058088,0.20280577967757424,2.4836256862719464,14616,16270,000124.npy,18.258505877162776,0.3085318622987206,9.404031844769518
23.332072467976133,0.04275291607404633,0.9975141360569505,0.20382891573951156,2.633182695834789,11095,15760,000125.npy,37.8369933892569,0.1787593747138587,4.330024599650455
27.24959116611646,0.036591366483154905,0.9970997768755079,0.1888810683897096,2.0473007133842316,3272,15681,000126.npy,40.68685986332134,0.1744777355902853,3.795655081997647
